cross,reference,chr,start,end,crossovers,scrossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr1,49800000,49900000,0,0.0384335979953636,8,3,0,0,2,13,0,0,1,2,1,0,0,0,0,63,0,6,1,2,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,49900000,50000000,0,0.0345902381958272,11,0,0,0,0,0,0,0,1,0,4,0,0,0,0,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50000000,50100000,0,0.0311312143762445,18,3,1,0,7,9,0,0,1,0,0,1,0,4,0,56,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50100000,50200000,0,0.0280180929386201,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50200000,50300000,0,0.025216283644758,10,11,0,1,1,8,0,0,3,0,0,0,0,0,0,44,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50300000,50400000,0,0.0226946552802822,4,2,0,0,0,5,0,0,1,2,1,0,0,0,0,80,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50400000,50500000,0,0.020425189752254,34,18,0,5,6,14,0,9,2,0,1,0,0,0,0,34,0,1,7,0,0,0,0,0,0,0,0,1,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50500000,50600000,0,0.0183826707770286,10,6,0,0,1,4,1,0,1,1,0,0,0,0,0,57,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50600000,50700000,0,0.0165444036993257,6,14,1,2,4,8,0,3,2,5,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50700000,50800000,1,0.1148899633293932,10,5,0,0,2,6,0,4,0,3,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50800000,50900000,0,0.1034009669964539,17,10,0,0,1,14,0,3,3,1,0,0,0,0,0,56,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,50900000,51000000,0,0.0930608702968085,21,3,0,0,2,4,0,3,0,0,0,1,0,0,0,86,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51000000,51100000,0,0.0837547832671276,27,7,0,1,4,19,0,12,0,4,1,0,0,2,0,23,5,8,0,2,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51100000,51200000,0,0.0753793049404149,37,15,0,1,5,21,1,9,2,2,9,3,0,0,1,29,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51200000,51300000,0,0.0678413744463734,34,19,1,7,6,16,0,0,5,2,15,0,0,2,0,44,6,5,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51300000,51400000,0,0.061057237001736,10,7,0,1,4,21,0,0,1,0,0,0,0,0,0,61,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51400000,51500000,1,0.1549515133015624,4,7,0,0,1,8,0,2,0,0,1,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51500000,51600000,0,0.1394563619714062,21,11,0,2,8,15,0,2,3,3,5,0,0,1,0,43,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51600000,51700000,0,0.1255107257742656,17,15,0,0,4,14,0,3,1,0,4,1,1,2,0,62,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51700000,51800000,0,0.112959653196839,12,3,0,3,2,1,0,0,1,0,1,0,0,0,0,81,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51800000,51900000,0,0.1016636878771551,24,6,0,9,0,2,0,0,1,0,0,0,0,0,0,61,5,2,0,0,0,0,3,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,51900000,52000000,0,0.0914973190894396,11,6,0,0,5,14,0,0,0,0,0,1,0,0,0,52,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52000000,52100000,0,0.0823475871804956,28,9,0,0,3,23,0,0,3,1,0,1,0,0,0,51,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52100000,52200000,0,0.0741128284624461,22,7,0,10,0,29,0,3,1,2,0,2,0,0,0,33,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52200000,52300000,1,0.1667015456162015,29,10,0,0,7,34,0,0,1,2,5,0,0,0,0,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52300000,52400000,0,0.1500313910545813,12,2,0,0,7,11,0,0,3,1,0,0,0,0,0,52,0,8,0,0,0,0,0,1,0,0,0,1,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52400000,52500000,0,0.1350282519491232,30,11,0,1,19,23,0,5,1,5,2,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52500000,52600000,0,0.1215254267542109,15,3,0,0,7,7,0,1,1,0,0,0,0,1,0,40,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52600000,52700000,1,0.2093728840787898,18,16,0,2,2,21,0,0,9,4,1,4,0,0,0,38,8,3,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52700000,52800000,1,0.2884355956709108,8,17,0,1,5,33,3,2,2,2,0,0,0,1,0,39,0,0,2,3,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52800000,52900000,0,0.2595920361038197,8,4,0,0,0,11,0,1,3,0,2,0,0,0,0,66,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,52900000,53000000,0,0.2336328324934377,29,10,0,1,6,15,0,7,2,4,3,0,0,0,0,53,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53000000,53100000,0,0.210269549244094,33,7,0,0,6,10,0,5,0,2,0,0,0,0,0,30,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53100000,53200000,0,0.1892425943196846,22,8,2,1,12,10,0,4,5,3,0,0,0,0,0,44,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53200000,53300000,0,0.1703183348877161,5,3,0,0,1,1,0,3,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53300000,53400000,0,0.1532865013989445,14,4,0,0,2,3,0,0,0,0,0,0,0,0,0,63,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53400000,53500000,0,0.13795785125905,49,6,0,3,6,2,0,3,1,5,0,0,0,0,0,87,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53500000,53600000,0,0.124162066133145,17,15,0,3,8,15,0,4,1,0,4,0,0,1,0,27,0,0,3,0,0,0,0,0,0,0,0,1,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53600000,53700000,0,0.1117458595198305,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53700000,53800000,0,0.1005712735678475,26,11,1,2,3,30,0,13,7,3,1,2,0,0,0,33,4,3,0,1,0,0,4,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53800000,53900000,0,0.0905141462110627,8,15,0,3,0,1,0,0,1,2,0,0,0,0,0,76,11,1,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,53900000,54000000,0,0.0814627315899565,11,10,0,3,0,9,0,0,0,0,0,1,0,1,0,69,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54000000,54100000,0,0.0733164584309608,29,19,0,0,4,22,0,2,4,0,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54100000,54200000,0,0.0659848125878647,32,12,1,4,2,21,0,2,2,0,2,1,0,0,0,10,4,3,1,1,0,0,0,0,0,6,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54200000,54300000,0,0.0593863313290783,16,19,0,0,2,30,0,2,0,1,0,1,0,0,0,31,3,6,2,2,0,0,0,0,2,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54300000,54400000,1,0.1534476981961705,12,17,0,2,28,44,0,0,2,0,0,2,0,0,0,50,0,2,0,0,0,0,0,0,1,6,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54400000,54500000,0,0.1381029283765534,8,8,0,1,4,0,0,1,1,1,0,0,0,0,0,61,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54500000,54600000,0,0.1242926355388981,26,14,1,1,10,5,0,1,1,1,4,1,0,0,0,56,3,5,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54600000,54700000,0,0.1118633719850083,17,28,0,2,6,14,0,0,6,2,0,0,0,0,0,29,5,0,2,2,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54700000,54800000,0,0.1006770347865074,21,33,0,1,8,15,0,4,3,3,2,0,0,0,0,38,4,2,2,1,0,0,0,0,0,0,0,0,5,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54800000,54900000,0,0.0906093313078567,15,21,0,0,2,18,0,0,4,0,0,0,0,0,0,63,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,54900000,55000000,0,0.081548398177071,10,10,0,1,4,16,0,3,2,0,0,6,0,0,0,61,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55000000,55100000,0,0.0733935583593639,22,14,0,0,2,24,0,1,0,0,0,8,0,0,0,70,0,2,0,2,0,0,0,1,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55100000,55200000,0,0.0660542025234275,5,9,1,1,0,2,0,6,0,0,0,1,0,0,0,67,0,2,3,0,0,0,4,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55200000,55300000,0,0.0594487822710848,10,2,0,0,0,10,0,4,2,1,0,4,0,0,0,68,3,1,0,3,0,0,0,0,0,0,0,0,0,12,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55300000,55400000,1,0.1535039040439763,27,8,0,0,4,4,0,0,2,0,0,0,0,0,0,99,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55400000,55500000,0,0.1381535136395787,12,5,0,0,0,7,0,3,3,1,0,6,0,0,0,94,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55500000,55600000,0,0.1243381622756208,22,7,0,0,2,8,0,0,3,1,0,4,0,0,0,95,0,12,0,2,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55600000,55700000,0,0.1119043460480587,14,11,0,0,0,3,0,3,1,0,0,11,0,0,0,73,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55700000,55800000,0,0.1007139114432529,10,5,0,0,0,8,0,3,1,0,0,2,0,0,0,72,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55800000,55900000,0,0.0906425202989276,9,4,0,0,1,6,0,0,1,1,0,0,0,0,0,62,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,55900000,56000000,0,0.0815782682690348,7,0,0,0,2,2,0,0,3,0,0,0,0,0,0,73,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56000000,56100000,0,0.0734204414421313,33,24,1,0,7,3,0,3,4,3,0,2,0,0,0,53,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56100000,56200000,0,0.0660783972979182,33,25,0,1,25,15,0,5,8,3,0,0,0,0,0,41,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56200000,56300000,0,0.0594705575681264,13,11,0,0,9,9,1,5,1,1,2,0,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56300000,56400000,0,0.0535235018113137,17,14,0,0,4,16,0,1,2,1,2,0,0,0,0,75,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56400000,56500000,0,0.0481711516301824,8,8,0,0,0,2,0,0,0,0,0,0,0,0,0,65,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56500000,56600000,0,0.0433540364671641,3,4,0,0,0,2,0,0,1,1,0,0,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56600000,56700000,0,0.0390186328204477,28,12,0,1,8,16,0,10,1,5,3,0,0,0,0,42,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56700000,56800000,0,0.0351167695384029,20,17,1,1,3,13,0,5,2,3,11,2,0,0,0,39,0,4,0,0,0,0,0,0,0,2,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56800000,56900000,0,0.0316050925845626,17,11,0,2,3,8,0,3,3,0,0,0,0,2,0,52,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,56900000,57000000,0,0.0284445833261064,17,6,0,4,20,15,0,5,0,0,0,1,0,2,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57000000,57100000,0,0.0256001249934957,23,6,0,0,4,17,0,1,1,2,0,0,0,0,0,43,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57100000,57200000,0,0.0230401124941461,28,12,0,2,18,1,2,6,3,1,1,0,0,0,0,58,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57200000,57300000,0,0.0207361012447315,22,7,1,2,5,13,1,5,1,4,8,0,0,0,0,52,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57300000,57400000,0,0.0186624911202584,24,23,2,5,39,15,0,16,7,6,5,13,0,4,0,15,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57400000,57500000,0,0.0167962420082325,13,7,1,1,1,11,0,7,1,1,5,4,0,0,0,45,0,16,1,3,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57500000,57600000,0,0.0151166178074093,20,25,0,8,7,21,0,7,4,2,0,0,0,0,0,48,4,5,3,4,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57600000,57700000,0,0.0136049560266683,8,3,0,1,6,6,0,0,0,1,0,0,0,0,0,81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57700000,57800000,0,0.0122444604240015,28,10,0,2,6,14,0,3,4,4,3,0,0,0,0,40,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57800000,57900000,0,0.0110200143816013,12,12,0,0,8,11,0,5,1,0,3,0,0,0,0,51,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,57900000,58000000,0,0.0099180129434412,27,12,0,2,3,23,0,0,2,1,0,0,0,0,0,47,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58000000,58100000,0,0.0089262116490971,21,5,0,0,0,22,0,8,2,0,2,0,0,0,0,49,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58100000,58200000,0,0.0080335904841874,27,7,0,2,2,17,1,8,2,5,0,0,0,0,1,29,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58200000,58300000,0,0.0072302314357686,12,19,0,0,7,12,0,0,1,1,4,3,0,0,0,52,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58300000,58400000,0,0.0065072082921918,9,9,0,1,4,9,0,2,3,0,0,0,0,0,0,68,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58400000,58500000,0,0.0058564874629726,19,5,0,2,7,14,0,0,2,3,2,0,0,0,0,78,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58500000,58600000,0,0.0052708387166753,9,2,0,0,0,7,0,0,2,0,0,0,0,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58600000,58700000,0,0.0047437548450078,33,14,2,0,15,16,0,1,1,0,2,2,0,0,0,56,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58700000,58800000,0,0.004269379360507,24,10,2,0,15,23,1,2,5,7,3,2,0,0,0,40,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58800000,58900000,0,0.0038424414244563,12,16,0,1,0,5,0,1,0,0,0,10,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,58900000,59000000,0,0.0034581972820107,12,15,0,1,4,34,0,1,0,1,1,0,0,0,0,33,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59000000,59100000,0,0.0031123775538096,7,11,0,2,3,17,1,9,1,1,0,2,0,0,0,45,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59100000,59200000,0,0.0028011397984286,12,6,0,2,2,3,0,2,2,0,4,0,0,0,0,59,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59200000,59300000,0,0.0025210258185858,21,27,0,5,9,20,1,2,7,2,0,0,0,0,0,15,0,1,3,5,0,0,0,0,0,0,0,0,0,7,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59300000,59400000,1,0.1022689232367272,13,20,0,0,0,12,0,5,1,0,0,13,0,0,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59400000,59500000,0,0.0920420309130545,27,18,0,2,5,3,0,1,2,2,0,13,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59500000,59600000,0,0.082837827821749,30,21,0,0,1,23,0,5,2,0,0,11,0,2,0,35,0,2,2,0,1,0,0,0,0,1,0,0,3,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59600000,59700000,0,0.0745540450395741,25,10,0,0,20,7,0,2,3,2,5,2,0,0,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59700000,59800000,0,0.0670986405356167,24,16,1,1,1,6,0,10,6,0,2,3,0,0,1,48,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59800000,59900000,0,0.060388776482055,16,15,0,0,1,5,0,2,1,0,0,7,0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,59900000,60000000,0,0.0543498988338495,34,12,0,0,3,0,0,4,3,0,4,3,0,0,2,68,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60000000,60100000,0,0.0489149089504646,28,23,0,3,11,5,0,2,4,0,3,1,0,0,0,50,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60100000,60200000,1,0.1440234180554181,30,10,0,1,8,19,0,3,3,3,1,0,0,1,0,33,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60200000,60300000,0,0.1296210762498763,43,29,0,2,8,0,0,0,6,0,7,0,0,0,0,32,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60300000,60400000,0,0.1166589686248887,41,21,0,3,11,0,0,4,2,2,9,0,0,1,0,59,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60400000,60500000,0,0.1049930717623998,20,18,0,0,19,0,0,1,4,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60500000,60600000,0,0.0944937645861598,30,10,0,4,5,3,0,7,2,2,7,5,0,9,0,48,0,9,0,2,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60600000,60700000,0,0.0850443881275438,34,5,0,5,15,16,0,2,3,1,1,2,0,0,0,40,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60700000,60800000,0,0.0765399493147895,31,15,0,2,3,19,0,3,3,2,0,0,0,0,0,41,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60800000,60900000,1,0.1688859543833105,17,27,0,2,0,8,0,0,8,0,0,1,0,0,0,17,0,1,6,0,0,0,0,1,0,0,0,0,11,14,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,60900000,61000000,0,0.1519973589449795,26,10,0,0,0,39,0,0,3,1,0,1,0,0,0,23,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61000000,61100000,0,0.1367976230504815,16,6,0,0,4,16,0,1,2,0,0,0,0,0,0,32,0,4,2,0,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61100000,61200000,0,0.1231178607454334,39,16,0,6,5,4,0,5,4,3,5,1,0,0,0,49,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61200000,61300000,0,0.11080607467089,27,12,0,0,8,10,0,2,3,0,5,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61300000,61400000,1,0.199725467203801,28,21,0,0,1,10,1,2,2,1,6,1,0,0,0,49,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61400000,61500000,0,0.1797529204834209,62,11,0,0,9,13,6,0,3,2,7,0,0,0,0,20,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61500000,61600000,0,0.1617776284350789,72,29,0,0,14,8,8,0,7,0,6,0,0,0,0,37,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61600000,61700000,0,0.145599865591571,26,10,0,0,7,30,0,3,1,2,1,0,0,0,0,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61700000,61800000,0,0.1310398790324139,24,16,0,0,2,14,1,3,6,1,5,1,0,0,0,38,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61800000,61900000,0,0.1179358911291725,34,20,0,1,9,29,0,9,2,2,5,4,0,0,0,16,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr1,61900000,62000000,0,0.1061423020162552,12,19,0,1,1,7,0,2,4,2,0,0,0,0,0,61,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0
