cross,reference,chr,start,end,crossovers,scrossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr2,22400000,22500000,0,0.0150659524766201,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr2,22500000,22600000,0,0.0135593572289581,2,2,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr2,22600000,22700000,0,0.0122034215060623,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,22700000,22800000,0,0.010983079355456,2,2,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,22800000,22900000,0,0.0098847714199104,6,6,15,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,22900000,23000000,0,0.0088962942779194,0,0,9,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,23000000,23100000,0,0.0080066648501274,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23100000,23200000,0,0.0072059983651147,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23200000,23300000,0,0.0064853985286032,3,3,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,23300000,23400000,0,0.0058368586757429,5,5,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23400000,23500000,0,0.0052531728081686,4,4,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,23500000,23600000,0,0.0047278555273517,1,1,6,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,23600000,23700000,0,0.0042550699746166,4,4,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,23700000,23800000,0,0.0038295629771549,5,5,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,23800000,23900000,0,0.0034466066794394,4,4,9,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,23900000,24000000,0,0.0031019460114955,3,3,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,24000000,24100000,0,0.0027917514103459,11,11,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,24100000,24200000,0,0.0025125762693113,6,6,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,24200000,24300000,0,0.0022613186423802,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24300000,24400000,0,0.0020351867781422,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,24400000,24500000,0,0.0018316681003279,2,2,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,24500000,24600000,0,0.0016485012902951,5,5,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,24600000,24700000,0,0.0014836511612656,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24700000,24800000,0,0.001335286045139,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,24800000,24900000,0,0.0012017574406251,8,8,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,24900000,25000000,0,0.0010815816965626,5,5,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,25000000,25100000,0,0.0009734235269064,6,6,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr2,25100000,25200000,1,0.1008760811742157,5,5,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,25200000,25300000,1,0.1907884730567942,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,25300000,25400000,0,0.1717096257511147,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,25400000,25500000,0,0.1545386631760033,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,25500000,25600000,0,0.139084796858403,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,25600000,25700000,1,0.2251763171725627,6,6,20,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,25700000,25800000,0,0.2026586854553064,6,6,21,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,25800000,25900000,0,0.1823928169097758,8,8,20,19
lycopersicum_pimpinellifolium,lycopersicum,chr2,25900000,26000000,0,0.1641535352187982,5,5,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,26000000,26100000,0,0.1477381816969184,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,26100000,26200000,0,0.1329643635272265,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,26200000,26300000,0,0.1196679271745039,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,26300000,26400000,0,0.1077011344570535,2,2,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,26400000,26500000,0,0.0969310210113481,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,26500000,26600000,0,0.0872379189102133,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr2,26600000,26700000,0,0.078514127019192,10,10,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,26700000,26800000,0,0.0706627143172728,1,1,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,26800000,26900000,0,0.0635964428855455,4,4,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,26900000,27000000,0,0.0572367985969909,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,27000000,27100000,0,0.0515131187372918,4,4,20,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,27100000,27200000,0,0.0463618068635627,6,6,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr2,27200000,27300000,0,0.0417256261772064,2,2,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,27300000,27400000,0,0.0375530635594857,5,5,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr2,27400000,27500000,0,0.0337977572035372,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,27500000,27600000,0,0.0304179814831834,7,7,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,27600000,27700000,0,0.0273761833348651,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,27700000,27800000,0,0.0246385650013786,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,27800000,27900000,0,0.0221747085012407,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,27900000,28000000,0,0.0199572376511166,4,4,15,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,28000000,28100000,0,0.017961513886005,9,9,43,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,28100000,28200000,0,0.0161653624974045,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,28200000,28300000,0,0.014548826247664,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,28300000,28400000,0,0.0130939436228976,6,6,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,28400000,28500000,1,0.1117845492606079,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,28500000,28600000,0,0.1006060943345471,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,28600000,28700000,0,0.0905454849010924,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,28700000,28800000,0,0.0814909364109831,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr2,28800000,28900000,0,0.0733418427698848,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,28900000,29000000,0,0.0660076584928963,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,29000000,29100000,0,0.0594068926436067,5,5,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,29100000,29200000,0,0.053466203379246,8,8,44,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,29200000,29300000,0,0.0481195830413214,3,3,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr2,29300000,29400000,0,0.0433076247371893,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,29400000,29500000,0,0.0389768622634703,5,5,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,29500000,29600000,0,0.0350791760371233,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,29600000,29700000,0,0.031571258433411,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr2,29700000,29800000,0,0.0284141325900699,4,4,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,29800000,29900000,0,0.0255727193310629,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,29900000,30000000,0,0.0230154473979566,5,5,45,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,30000000,30100000,0,0.0207139026581609,2,2,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr2,30100000,30200000,0,0.0186425123923448,5,5,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,30200000,30300000,0,0.0167782611531103,5,5,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr2,30300000,30400000,0,0.0151004350377993,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,30400000,30500000,0,0.0135903915340194,5,5,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,30500000,30600000,0,0.0122313523806174,6,6,34,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,30600000,30700000,0,0.0110082171425557,7,7,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr2,30700000,30800000,0,0.0099073954283001,2,2,31,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,30800000,30900000,0,0.0089166558854701,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,30900000,31000000,0,0.0080249902969231,3,3,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,31000000,31100000,0,0.0072224912672308,7,7,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,31100000,31200000,0,0.0065002421405077,9,9,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,31200000,31300000,0,0.0058502179264569,11,11,50,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,31300000,31400000,0,0.0052651961338112,7,7,45,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,31400000,31500000,0,0.0047386765204301,9,9,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,31500000,31600000,0,0.0042648088683871,6,6,31,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,31600000,31700000,0,0.0038383279815484,12,12,41,39
lycopersicum_pimpinellifolium,lycopersicum,chr2,31700000,31800000,0,0.0034544951833935,9,9,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,31800000,31900000,0,0.0031090456650542,9,9,28,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,31900000,32000000,1,0.1027981410985488,10,10,54,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,32000000,32100000,0,0.0925183269886939,6,6,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,32100000,32200000,0,0.0832664942898245,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,32200000,32300000,0,0.074939844860842,8,8,43,41
lycopersicum_pimpinellifolium,lycopersicum,chr2,32300000,32400000,0,0.0674458603747578,11,11,47,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,32400000,32500000,1,0.1607012743372821,7,7,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,32500000,32600000,1,0.2446311469035539,8,8,67,62
lycopersicum_pimpinellifolium,lycopersicum,chr2,32600000,32700000,0,0.2201680322131985,4,4,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr2,32700000,32800000,0,0.1981512289918786,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,32800000,32900000,0,0.1783361060926908,8,8,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,32900000,33000000,0,0.1605024954834217,7,7,55,54
lycopersicum_pimpinellifolium,lycopersicum,chr2,33000000,33100000,0,0.1444522459350795,6,6,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,33100000,33200000,0,0.1300070213415716,9,9,67,62
lycopersicum_pimpinellifolium,lycopersicum,chr2,33200000,33300000,1,0.2170063192074144,12,12,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,33300000,33400000,0,0.195305687286673,11,11,45,44
lycopersicum_pimpinellifolium,lycopersicum,chr2,33400000,33500000,0,0.1757751185580057,8,8,26,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,33500000,33600000,0,0.1581976067022051,12,12,42,40
lycopersicum_pimpinellifolium,lycopersicum,chr2,33600000,33700000,1,0.2423778460319846,7,7,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,33700000,33800000,0,0.2181400614287862,12,12,62,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,33800000,33900000,0,0.1963260552859075,7,7,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr2,33900000,34000000,0,0.1766934497573168,10,10,28,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,34000000,34100000,0,0.1590241047815851,12,12,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,34100000,34200000,0,0.1431216943034266,9,9,20,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,34200000,34300000,0,0.1288095248730839,6,6,45,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,34300000,34400000,0,0.1159285723857755,10,10,40,37
lycopersicum_pimpinellifolium,lycopersicum,chr2,34400000,34500000,0,0.104335715147198,11,11,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,34500000,34600000,0,0.0939021436324782,9,9,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,34600000,34700000,1,0.1845119292692304,9,9,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,34700000,34800000,2,0.3660607363423074,10,10,31,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,34800000,34900000,0,0.3294546627080766,12,12,47,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,34900000,35000000,0,0.296509196437269,14,14,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr2,35000000,35100000,0,0.2668582767935421,6,6,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,35100000,35200000,0,0.2401724491141879,6,6,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr2,35200000,35300000,0,0.2161552042027691,13,13,69,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,35300000,35400000,0,0.1945396837824922,14,14,73,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,35400000,35500000,0,0.175085715404243,11,11,30,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,35500000,35600000,1,0.2575771438638187,7,7,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,35600000,35700000,0,0.2318194294774368,12,12,64,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,35700000,35800000,0,0.2086374865296931,15,15,69,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,35800000,35900000,1,0.2877737378767239,12,12,68,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,35900000,36000000,0,0.2589963640890515,13,13,67,65
lycopersicum_pimpinellifolium,lycopersicum,chr2,36000000,36100000,0,0.2330967276801464,14,14,71,65
lycopersicum_pimpinellifolium,lycopersicum,chr2,36100000,36200000,0,0.2097870549121317,11,11,60,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,36200000,36300000,3,0.4888083494209186,18,18,59,55
lycopersicum_pimpinellifolium,lycopersicum,chr2,36300000,36400000,1,0.5399275144788268,14,14,88,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,36400000,36500000,0,0.4859347630309441,9,9,50,47
lycopersicum_pimpinellifolium,lycopersicum,chr2,36500000,36600000,0,0.4373412867278497,7,7,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr2,36600000,36700000,0,0.3936071580550647,16,16,83,81
lycopersicum_pimpinellifolium,lycopersicum,chr2,36700000,36800000,0,0.3542464422495582,15,15,51,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,36800000,36900000,0,0.3188217980246024,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,36900000,37000000,0,0.2869396182221422,9,9,29,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,37000000,37100000,0,0.2582456563999279,11,11,75,75
lycopersicum_pimpinellifolium,lycopersicum,chr2,37100000,37200000,0,0.2324210907599351,13,13,45,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,37200000,37300000,0,0.2091789816839416,13,13,49,46
lycopersicum_pimpinellifolium,lycopersicum,chr2,37300000,37400000,0,0.1882610835155475,14,14,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr2,37400000,37500000,0,0.1694349751639927,14,14,99,91
lycopersicum_pimpinellifolium,lycopersicum,chr2,37500000,37600000,0,0.1524914776475935,11,11,75,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,37600000,37700000,0,0.1372423298828341,12,12,78,59
lycopersicum_pimpinellifolium,lycopersicum,chr2,37700000,37800000,1,0.2235180968945507,10,10,48,46
lycopersicum_pimpinellifolium,lycopersicum,chr2,37800000,37900000,0,0.2011662872050956,8,8,29,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,37900000,38000000,0,0.181049658484586,17,17,51,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,38000000,38100000,0,0.1629446926361274,8,8,77,75
lycopersicum_pimpinellifolium,lycopersicum,chr2,38100000,38200000,0,0.1466502233725147,12,12,71,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,38200000,38300000,1,0.2319852010352632,7,7,49,49
lycopersicum_pimpinellifolium,lycopersicum,chr2,38300000,38400000,0,0.2087866809317369,24,24,90,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,38400000,38500000,0,0.1879080128385632,11,11,65,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,38500000,38600000,1,0.2691172115547069,21,21,48,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,38600000,38700000,0,0.2422054903992362,11,11,69,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,38700000,38800000,1,0.3179849413593126,9,9,56,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,38800000,38900000,0,0.2861864472233813,17,17,85,85
lycopersicum_pimpinellifolium,lycopersicum,chr2,38900000,39000000,0,0.2575678025010432,13,13,84,82
lycopersicum_pimpinellifolium,lycopersicum,chr2,39000000,39100000,0,0.2318110222509389,12,12,60,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,39100000,39200000,1,0.308629920025845,11,11,119,119
lycopersicum_pimpinellifolium,lycopersicum,chr2,39200000,39300000,0,0.2777669280232605,10,10,109,99
lycopersicum_pimpinellifolium,lycopersicum,chr2,39300000,39400000,0,0.2499902352209344,18,18,41,39
lycopersicum_pimpinellifolium,lycopersicum,chr2,39400000,39500000,1,0.324991211698841,6,6,46,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,39500000,39600000,0,0.2924920905289569,13,13,42,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,39600000,39700000,0,0.2632428814760613,18,18,82,80
lycopersicum_pimpinellifolium,lycopersicum,chr2,39700000,39800000,1,0.3369185933284552,14,14,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,39800000,39900000,0,0.3032267339956097,13,13,61,56
lycopersicum_pimpinellifolium,lycopersicum,chr2,39900000,40000000,1,0.3729040605960487,10,10,34,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,40000000,40100000,0,0.3356136545364439,13,13,37,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,40100000,40200000,0,0.3020522890827995,17,17,54,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,40200000,40300000,0,0.2718470601745196,13,13,78,78
lycopersicum_pimpinellifolium,lycopersicum,chr2,40300000,40400000,1,0.3446623541570676,17,17,51,47
lycopersicum_pimpinellifolium,lycopersicum,chr2,40400000,40500000,0,0.3101961187413609,12,12,56,52
lycopersicum_pimpinellifolium,lycopersicum,chr2,40500000,40600000,1,0.3791765068672248,11,11,65,64
lycopersicum_pimpinellifolium,lycopersicum,chr2,40600000,40700000,0,0.3412588561805023,15,15,35,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,40700000,40800000,0,0.3071329705624521,11,11,62,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,40800000,40900000,1,0.3764196735062068,11,11,25,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,40900000,41000000,1,0.4387777061555862,14,14,77,70
lycopersicum_pimpinellifolium,lycopersicum,chr2,41000000,41100000,0,0.3948999355400276,16,16,84,79
lycopersicum_pimpinellifolium,lycopersicum,chr2,41100000,41200000,0,0.3554099419860249,11,11,79,77
lycopersicum_pimpinellifolium,lycopersicum,chr2,41200000,41300000,0,0.3198689477874224,10,10,101,100
lycopersicum_pimpinellifolium,lycopersicum,chr2,41300000,41400000,1,0.3878820530086801,12,12,53,51
lycopersicum_pimpinellifolium,lycopersicum,chr2,41400000,41500000,0,0.3490938477078121,10,10,93,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,41500000,41600000,0,0.3141844629370309,13,13,98,91
lycopersicum_pimpinellifolium,lycopersicum,chr2,41600000,41700000,0,0.2827660166433278,10,10,83,81
lycopersicum_pimpinellifolium,lycopersicum,chr2,41700000,41800000,0,0.2544894149789951,10,10,63,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,41800000,41900000,0,0.2290404734810955,10,10,58,56
lycopersicum_pimpinellifolium,lycopersicum,chr2,41900000,42000000,0,0.206136426132986,18,18,82,77
lycopersicum_pimpinellifolium,lycopersicum,chr2,42000000,42100000,0,0.1855227835196874,12,12,45,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,42100000,42200000,0,0.1669705051677187,16,16,58,52
lycopersicum_pimpinellifolium,lycopersicum,chr2,42200000,42300000,0,0.1502734546509468,16,16,52,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,42300000,42400000,0,0.1352461091858521,19,19,83,80
lycopersicum_pimpinellifolium,lycopersicum,chr2,42400000,42500000,0,0.1217214982672669,13,13,44,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,42500000,42600000,0,0.1095493484405402,13,13,94,90
lycopersicum_pimpinellifolium,lycopersicum,chr2,42600000,42700000,1,0.1985944135964862,13,13,79,76
lycopersicum_pimpinellifolium,lycopersicum,chr2,42700000,42800000,2,0.3787349722368376,12,12,50,49
lycopersicum_pimpinellifolium,lycopersicum,chr2,42800000,42900000,0,0.3408614750131538,15,15,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr2,42900000,43000000,1,0.4067753275118384,13,13,64,63
lycopersicum_pimpinellifolium,lycopersicum,chr2,43000000,43100000,0,0.3660977947606545,15,15,99,93
lycopersicum_pimpinellifolium,lycopersicum,chr2,43100000,43200000,0,0.3294880152845891,10,10,57,55
